Trap of Darkness,Trap
Shadowpriestess of Ohm,Monster
Spatial Collapse,Trap
Transcendent Wings,Spell
Constellar Hyades,Monster
Pulling the Rug,Trap
Slifer the Sky Dragon,Monster
Odd-Eyes Phantom Dragon,Monster
Shadow-Imprisoning Mirror,Trap
Morphtronic Forcefield,Trap
Gorz the Emissary of Darkness,Monster
Umbral Horror Ghoul,Monster
Helios Trice Megistus,Monster
Stardust Xiaolong,Monster
Reverse of Neos,Spell
Dimension Mirage,Trap
Worm Dimikles,Monster
Prisman,Monster
Sonic Jammer,Monster
Mind Haxorz,Trap
Silent Abyss,Monster
Lady Panther,Monster
Bolt Penguin,Monster
Red-Eyes Retro Dragon,Monster
Thunder Crash,Spell
Thousand-Eyes Restrict,Monster
Kuro-Obi Karate Spirit,Monster
Great Poseidon Beetle,Monster
Artifact Failnaught,Monster
Aussa the Earth Charmer,Monster
Elemental HERO Poison Rose,Monster
Messenger of Peace,Spell
Maxx "C",Monster
Mimiclay,Spell
Umbral Soul,Monster
Ritual Sealing,Trap
Metalzoa,Monster
Miracle Fusion,Spell
Guardian Elma,Monster
Necro Gardna,Monster
Arcane Archer of the Forest,Monster
Performapal Life Swordsman,Monster
Electromagnetic Bagworm,Monster
Pikeru's Second Sight,Trap
^Zure, Knight of Dark World^,Monster
Witty Phantom,Monster
Mecha Phantom Beast Blackfalcon,Monster
Reptilianne Spawn,Spell
Troymare Phoenix,Monster
Ghost Beef,Monster
One Day of Peace,Spell
Koa'ki Meiru Maximus,Monster
Malefic Truth Dragon,Monster
Alpha The Electromagnet Warrior,Monster
Gem-Knight Lady Brilliant Diamond,Monster
Bujin Regalia - The Jewel,Trap
D.D. Borderline,Spell
Gimmick Puppet Gear Changer,Monster
King of the Feral Imps,Monster
Barrier Statue of the Abyss,Monster
Fiend Skull Dragon,Monster
Reinforcements,Trap
Zefra Providence,Spell
Moonlit Papillon,Monster
Bat,Monster
Hinotama,Spell
Dragunity Darkspear,Monster
A Wingbeat of Giant Dragon,Spell
F.A. City Grand Prix,Spell
Fabled Grimro,Monster
Nova Summoner,Monster
Instant Neo Space,Spell
Mystical Fairy Elfuria,Monster
^Lumina, Twilightsworn Shaman^,Monster
Assault Blackwing - Chidori the Rain Sprinkling,Monster
Attack the Moon!,Spell
Neos Force,Spell
Neo Bug,Monster
^Tytannial, Princess of Camellias^,Monster
Rune-Eyes Pendulum Dragon,Monster
Fortress Warrior,Monster
Shiranui Spectralsword,Monster
Elemental HERO Mariner,Monster
Anti-Aircraft Flower,Monster
Junk Defender,Monster
D/D Lilith,Monster
Fire King Avatar Garunix,Monster
Snakeyashi,Monster
Reptilianne Gardna,Monster
Blackwing - Backlash,Trap
Ninjitsu Art of Super-Transformation,Trap
Rabidragon,Monster
Hypnocorn,Monster
Changing Destiny,Trap
Twin-Headed Thunder Dragon,Monster
Nordic Relic Megingjord,Trap
Worm Jetelikpse,Monster
Frightfur Patchwork,Spell
Buster Whelp of the Destruction Swordsman,Monster
Prime Material Dragon,Monster
Bird of Roses,Monster
Banisher of the Light,Monster
Flower Cardian Zebra Grass,Monster
Rank-Up-Magic - The Seventh One,Spell
Madolche Waltz,Trap
Mask Change,Spell
United Resistance,Monster
Genin,Monster
Green Turtle Summoner,Monster
Gravekeeper's Chief,Monster
Performapal Uni,Monster
Oni-Gami Combo,Spell
Monster Eye,Monster
Skyscraper,Spell
Insect Princess,Monster
Chrysalis Larva,Monster
Mythical Beast Medusa,Monster
Bubble Shuffle,Spell
Number C106: Giant Red Hand,Monster
Triamid Hunter,Monster
PSY-Framelord Zeta,Monster
Fossil Tusker,Monster
Wicked-Breaking Flamberge - Baou,Spell
Swords of Burning Light,Spell
Dragoncaller Magician,Monster
Dinomist Ankylos,Monster
Flame Administrator,Monster
Superheavy Samurai Prepped Defense,Monster
Aqua Madoor,Monster
Hard-sellin' Zombie,Trap
Warrior Elimination,Spell
Fake Hero,Spell
U.A. Rival Rebounder,Monster
Grand Convergence,Spell
Blade Bounzer,Monster
Mikazukinoyaiba,Monster
Swift Gaia the Fierce Knight,Monster
Number Wall,Trap
Gravekeeper's Stele,Spell
Predapruning,Spell
Speedroid Red-Eyed Dice,Monster
Symbols of Duty,Spell
Cockadoodledoo,Monster
Majespecter Sonics,Spell
Mist Condor,Monster
Chaos Zone,Spell
X-Saber Pashuul,Monster
Gemini Scorpion,Monster
Abyss Actors Back Stage,Trap
Earthbound Whirlwind,Spell
Number C5: Chaos Chimera Dragon,Monster
Gradius,Monster
Wiseman's Chalice,Spell
Timegazer Magician,Monster
Gokipon,Monster
Petiteranodon,Monster
Kaminari Attack,Monster
Sacred Sword of Seven Stars,Spell
Patrician of Darkness,Monster
Assault Spirits,Trap
Nirvana High Paladin,Monster
Dark Scorpion Combination,Trap
Code A Ancient Ruins,Spell
Evilswarm Thunderbird,Monster
Honest,Monster
Superheavy Samurai Stealth Ninja,Monster
Tyrant's Tantrum,Trap
Steel Shell,Spell
Xyz Change Tactics,Spell
Abyss Warrior,Monster
Pitch-Black Power Stone,Trap
^Exa, Enforcer of the Nekroz^,Monster
^Adreus, Keeper of Armageddon^,Monster
Goyo Emperor,Monster
Cyber Prima,Monster
Constellar Leonis,Monster
Number 85: Crazy Box,Monster
Jurrac Giganoto,Monster
Ancient Gear Golem - Ultimate Pound,Monster
Raidraptor - Tribute Lanius,Monster
Science Soldier,Monster
Sand Gambler,Monster
Triangle Ecstasy Spark,Spell
Mythical Beast Bashilisk,Monster
Amazoness Willpower,Trap
Majestic Red Dragon,Monster
Neko Mane King,Monster
Magic Deflector,Trap
Wattchimera,Monster
Instant Fusion,Spell
Assault on GHQ,Trap
Inzektor Crossbow - Zektarrow,Spell
Lunalight Reincarnation Dance,Trap
Sea Koala,Monster
Backup Operator,Monster
Zaborg the Mega Monarch,Monster
Re-Cover,Monster
Gladiator Beast Gyzarus,Monster
Sorciere de Fleur,Monster
Number 84: Pain Gainer,Monster
Negate Attack,Trap
Criosphinx,Monster
Premature Burial,Spell
Lisark,Monster
Hieratic Dragon King of Atum,Monster
Mermail Abysstrite,Monster
Leogun,Monster
Number 53: Heart-eartH,Monster
Googly-Eyes Drum Dragon,Monster
Dragon Dowser,Monster
Bashing Shield,Spell
Arcana Force XIV - Temperance,Monster
Synchro Change,Spell
Evigishki Gustkraken,Monster
Magic Reflector,Spell
Eatgaboon,Trap
Venom Serpent,Monster
Statue of the Wicked,Trap
Vanity's Fiend,Monster
Geargia Change,Spell
Unknown Synchron,Monster
Draconnection,Spell
Worm Rakuyeh,Monster
Timidity,Spell
B.E.S. Covered Core,Monster
Old Entity Chthugha,Monster
Ojama Pajama,Trap
Performapal Pendulum Sorcerer,Monster
Gladiator Beast Nerokius,Monster
Mirror Resonator,Monster
Scramble!! Scramble!!,Spell
^Metaltron XII, the True Dracombatant^,Monster
Bone Mouse,Monster
Shiranui Style Synthesis,Spell
Speedroid Ohajikid,Monster
Kamakiriman,Monster
Dark Gray,Monster
Gotterdammerung,Spell
Master with Eyes of Blue,Monster
Share the Pain,Spell
Number 7: Lucky Straight,Monster
Spirit Message "N",Spell
Evo-Price,Spell
Bujin Arasuda,Monster
Snipe Hunter,Monster
Ground Collapse,Spell
U.A. Signing Deal,Spell
Powersink Stone,Trap
Forbidden Trapezohedron,Spell
Spirit of the Breeze,Monster
Armored Lizard,Monster
Excode Talker,Monster
World Legacy Clash,Spell
^Vector Pendulum, the Dracoverlord^,Monster
4-Starred Ladybug of Doom,Monster
Hazy Pillar,Spell
Gladiator Beast Bestiari,Monster
Zombie Master,Monster
Rocket Warrior,Monster
Svartalf of the Nordic Alfar,Monster
Ally Mind,Monster
Medallion of the Ice Barrier,Spell
People Running About,Monster
Bujingi Crow,Monster
Degen-Force,Trap
Dark Angel,Monster
Dinomist Rex,Monster
Crystal Vanguard,Monster
Formud Skipper,Monster
Ready for Intercepting,Trap
Urgent Tuning,Trap
Orion the Battle King,Monster
Blazewing Butterfly,Monster
Priestess with Eyes of Blue,Monster
The Weather Rainy Canvas,Spell
Xyz Shift,Spell
Destructive Draw,Trap
Sphere of Chaos,Monster
Dragunity Arma Leyvaten,Monster
Yosenju Kama 2,Monster
Lightning Tricorn,Monster
Mighty Guard,Monster
Dark Eruption,Spell
Totem Bird,Monster
Peeking Goblin,Spell
Dokuroizo the Grim Reaper,Monster
Arcana Force I - The Magician,Monster
Montage Dragon,Monster
Brotherhood of the Fire Fist - Cardinal,Monster
Terra the Terrible,Monster
Scrounging Goblin,Monster
Hiita the Fire Charmer,Monster
Amorphage Lechery,Monster
^Lucent, Netherlord of Dark World^,Monster
Mermail Abyssdine,Monster
Book of Eclipse,Spell
Rank-Up-Magic Revolution Force,Spell
Hieratic Sun Dragon Overlord of Heliopolis,Monster
Machine King Prototype,Monster
Judgment Dragon,Monster
Seven Swords Warrior,Monster
Star Seraph Scepter,Monster
Dinomic Powerload,Spell
Wolf Axwielder,Monster
Viper's Rebirth,Spell
Archfiend Heiress,Monster
Bonding - H2O,Spell
White Wing Magician,Monster
Saber Hole,Trap
Koa'ki Meiru Doom,Monster
Grass Phantom,Monster
Atlantean Marksman,Monster
Photon Cerberus,Monster
Rescue Cat,Monster
Iron Blacksmith Kotetsu,Monster
Performapal Changeraffe,Monster
Magical Hats,Trap
Doppelganger,Trap
Fusion Substitute,Spell
Kid Guard,Trap
Junkuriboh,Monster
Meklord Army of Wisel,Monster
Wild Tornado,Trap
Mist Wurm,Monster
Vylon Pentachloro,Monster
Genex Ally Changer,Monster
Rising Air Current,Spell
Ultimate Insect LV5,Monster
Vendread Revolution,Trap
Crimson Sentry,Monster
Elf's Light,Spell
Madolche Butlerusk,Monster
Toll,Spell
Sanguine Swamp,Trap
Ground Attacker Bugroth,Monster
Ritual Sanctuary,Spell
Blackwing - Bora the Spear,Monster
Total Defense Shogun,Monster
Resonant Destruction,Spell
Toon Dark Magician,Monster
Burst Stream of Destruction,Spell
Phantasm Spiral Assault,Trap
Wind-Up Rabbit,Monster
Super Robolady,Monster
Atomic Firefly,Monster
NEX,Spell
Berfomet,Monster
Performapal Momoncarpet,Monster
Freed the Brave Wanderer,Monster
Performage Trick Clown,Monster
Red-Eyes Toon Dragon,Monster
Super-Electromagnetic Voltech Dragon,Monster
Naturia Pineapple,Monster
Hippo Carnival,Spell
Monster Slots,Spell
Crystal Counter,Trap
Regulus,Monster
Man-Eating Treasure Chest,Monster
Gemini Trap Hole,Trap
Ritual Beast Return,Spell
Paladin of Photon Dragon,Monster
Ancient Gear Drill,Spell
Abyss Flower,Monster
Cloudian - Poison Cloud,Monster
Paleozoic Pikaia,Trap
Gem-Turtle,Monster
Core Overclock,Spell
Shinato's Ark,Spell
Faith Bird,Monster
Starduston,Monster
Karakuri Shogun mdl 00 "Burei",Monster
Sea Kamen,Monster
One Who Hunts Souls,Monster
Spellbook of Fate,Spell
Mythic Water Dragon,Monster
Cestus of Dagla,Spell
Naturia Sacred Tree,Trap
The Blazing Mars,Monster
Gorgonic Cerberus,Monster
Vylon Component,Spell
Bull Blader,Monster
Flamvell Baby,Monster
Sky Scourge Invicil,Monster
Raiza the Storm Monarch,Monster
^Barbaroid, the Ultimate Battle Machine^,Monster
Ritual Beast Tamer Lara,Monster
Debunk,Trap
Predaplant Moray Nepenthes,Monster
Hunting Instinct,Trap
Monster Reborn,Spell
Vendread Reorigin,Trap
Metallizing Parasite - Lunatite,Monster
Mecha Phantom Beast O-Lion,Monster
World Legacy Key,Spell
Royal Oppression,Trap
Ritual Beast's Bond,Spell
The Tripper Mercury,Monster
Castle Gate,Monster
Karma Cut,Trap
Miraculous Descent,Trap
Aromage Cananga,Monster
Cave Dragon,Monster
Chrysalis Mole,Monster
Super Crashbug,Monster
Rigorous Reaver,Monster
Giant Scorpion of the Tundra,Monster
Des Mosquito,Monster
Fenghuang,Monster
Destruction Sword Flash,Trap
Treacherous Trap Hole,Trap
Cubic Mandala,Trap
Cunning of the Six Samurai,Spell
Shark Stickers,Monster
Vylon Charger,Monster
Darkness Destroyer,Monster
Cyber Dragon Drei,Monster
Dark City,Spell
Malefic Rainbow Dragon,Monster
Physical Double,Trap
Naturia Pumpkin,Monster
Elephant Statue of Disaster,Monster
Cloudian - Altus,Monster
Armament of the Lethal Lords,Monster
Super Conductor Tyranno,Monster
D/D/D Stone King Darius,Monster
Reshef the Dark Being,Monster
Flame Buffalo,Monster
Wall of Thorns,Trap
Hoshiningen,Monster
Synthetic Seraphim Token,Monster
Combo Master,Monster
Satellarknight Procyon,Monster
Steelswarm Caucastag,Monster
Zombina,Monster
Angel of Zera,Monster
^Begone, Knave!^,Trap
Blast Held by a Tribute,Trap
Emperor Sem,Monster
Aitsu,Monster
Chronomaly Crystal Skull,Monster
Phoenix Gearfried,Monster
Graceful Revival,Trap
Hiro's Shadow Scout,Monster
Zolga,Monster
Wattpheasant,Monster
Metrognome,Monster
^Libic, Malebranche of the Burning Abyss^,Monster
T.G. Halberd Cannon,Monster
Orbital Hydralander,Monster
Vanadis of the Nordic Ascendant,Monster
Karakuri Ninja mdl 7749 "Nanashick",Monster
Star Changer,Spell
Tardy Orc,Monster
D/D Savant Copernicus,Monster
Sword of Deep-Seated,Spell
Cyber Ogre,Monster
Miraculous Rebirth,Spell
That Which Feeds on Life,Monster
Rainbow Life,Trap
Wattlemur,Monster
Pot of Greed,Spell
Bubonic Vermin,Monster
Scrap Fist,Spell
Ally of Justice Omni-Weapon,Monster
Link Streamer,Monster
Limiter Overload,Trap
Crystolic Potential,Spell
Protective Soul Ailin,Monster
World Legacy End,Spell
Hayabusa Knight,Monster
Natural Disaster,Trap
Cemetary Bomb,Trap
Lightsworn Sabre,Spell
Suijin,Monster
Mirage Dragon,Monster
B.E.S. Big Core MK-2,Monster
"A" Cell Recombination Device,Spell
Risebell the Summoner,Monster
Super Roboyarou,Monster
Battlin' Boxer Headgeared,Monster
Respect Play,Trap
The Shallow Grave,Spell
^Taotie, Shadow of the Yang Zing^,Monster
Gem-Knight Amber,Monster
Infernoid Patrulea,Monster
Granmarg the Mega Monarch,Monster
Horus the Black Flame Dragon LV8,Monster
Mask of Restrict,Trap
Igknight Reload,Spell
Battle Footballer,Monster
First of the Dragons,Monster
Spellbook of Miracles,Spell
Triamid Master,Monster
Satellarknight Altair,Monster
Full Salvo,Trap
Doble Passe,Trap
Pinch Hopper,Monster
The Claw of Hermos,Spell
Gyroid,Monster
Gil Garth,Monster
Roaring Ocean Snake,Monster
Chemicritter Hydron Hawk,Monster
Spirit of the Books,Monster
Reinforced Human Psychic Borg,Monster
Blue-Eyes Twin Burst Dragon,Monster
Trial and Tribulation,Spell
Ghostrick Mummy,Monster
Charioteer of Prophecy,Monster
Raregold Armor,Spell
Karakuri Gold Dust,Spell
Zoodiac Whiptail,Monster
Queen's Pawn,Trap
Mine Golem,Monster
Madolche Queen Tiaramisu,Monster
Shooting Quasar Dragon,Monster
Dark Eradicator Warlock,Monster
Karakuri Komachi mdl 224 "Ninishi",Monster
Fifth Hope,Spell
Cocoon of Evolution,Monster
R-Genex Ultimum,Monster
Madolche Hootcake,Monster
Flame Cerebrus,Monster
Diamond Dust,Trap
Curse of Fiend,Spell
Malevolent Mech - Goku En,Monster
Lost World,Spell
Performapal Longphone Bull,Monster
Geargiauger,Monster
Destiny Signal,Trap
Influence Dragon,Monster
Princess Curran,Monster
Fire Formation - Yoko,Spell
Sylvan Princessprite,Monster
Photon Pirate,Monster
Gemini Summoner,Monster
Pair Cycroid,Monster
Number 37: Hope Woven Dragon Spider Shark,Monster
Moray of Greed,Spell
Delta Tri,Monster
SPYRAL GEAR - Drone,Monster
Mecha Phantom Beast Coltwing,Monster
The Supremacy Sun,Monster
Marionette Mite,Monster
Digital Bug Corebage,Monster
Performapal Elephammer,Monster
^Leo, the Keeper of the Sacred Tree^,Monster
Igknight Crusader,Monster
The Legendary Fisherman II,Monster
Trojan Gladiator Beast,Trap
Ancient Tool,Monster
Star Seraph Scale,Monster
Card of Sanctity,Spell
Metaphys Horus,Monster
Dino-Sewing,Monster
Dark Scorpion - Cliff the Trap Remover,Monster
Serial Spell,Spell
Ectoplasmer,Spell
^Skuna, the Leonine Rakan^,Monster
Psychic Rejuvenation,Trap
Fiend Sword,Monster
Kiseitai,Monster
Bonding - D2O,Spell
Rapid Red Hared Mare,Monster
Dustflame Blast,Trap
Light Wing Shield,Spell
Pendulum Switch,Trap
Yosen Whirlwind,Spell
Puppet Ritual,Spell
Flying Saucer Muusik'i,Monster
Absolute End,Trap
The Six Samurai - Irou,Monster
Firestorm Prominence,Monster
Performapal Fireflux,Monster
Boss Rush,Spell
Tornado,Spell
Black Dragon Ninja,Monster
Jurrac Herra,Monster
Umbral Horror Unform,Monster
Yellow-Bellied Oni,Monster
World Legacy Awakening,Trap
Goblin Pothole Squad,Monster
Deck Devastation Virus,Trap
Crystal Seer,Monster
Morphtronic Magnen,Monster
Transmigration Break,Trap
Trial of Nightmare,Monster
Ancient Lamp,Monster
Amorphage Sloth,Monster
Power of the Guardians,Spell
Legendary Maju Garzett,Monster
Nimble Momonga,Monster
Flamvell Dragnov,Monster
Rising Sun Slash,Spell
Secret Sect Druid Dru,Monster
Amorphage Lysis,Trap
Summoner Monk,Monster
Elemental Burst,Trap
Bitron,Monster
Evilswarm Castor,Monster
Deskbot 006,Monster
Subterror Behemoth Voltelluric,Monster
Ultra Evolution Pill,Spell
^Amorphactor Pain, the Imagination Dracoverlord^,Monster
Fengsheng Mirror,Spell
Phantom Skyblaster,Monster
Life Absorbing Machine,Trap
Red Mirror,Monster
Ring of Defense,Spell
Dragon Queen of Tragic Endings,Monster
Battlin' Boxer Rabbit Puncher,Monster
Minoan Centaur,Monster
Mist Valley Watcher,Monster
Core Blaster,Spell
Getsu Fuhma,Monster
Gendo the Ascetic Monk,Monster
^Michael, the Arch-Lightsworn^,Monster
Gravekeeper's Oracle,Monster
Pot of The Forbidden,Monster
Evil HERO Infernal Sniper,Monster
R-Genex Overseer,Monster
P.M. Captor,Monster
Puppet Master,Monster
Assault Overload,Spell
Kurivolt,Monster
Remove Brainwashing,Trap
Deep Sweeper,Monster
Novox's Prayer,Spell
^Sephylon, the Ultimate Timelord^,Monster
Rose Spectre of Dunn,Monster
Foolish Burial Goods,Spell
Level Lifter,Spell
^Chirubimé, Princess of Autumn Leaves^,Monster
Damage Mage,Monster
Goblin Marauding Squad,Monster
Ally of Justice Clausolas,Monster
Darklight,Trap
T.A.D.P.O.L.E.,Monster
Skull Kraken,Monster
^Exxod, Master of The Guard^,Monster
Waboku,Trap
Divine Dragon - Excelion,Monster
Exploder Dragonwing,Monster
Crab Turtle,Monster
Trickstar Light Stage,Spell
Flower Cardian Pine,Monster
Revival Golem,Monster
Painful Decision,Spell
Geargiattacker,Monster
Double Fin Shark,Monster
Call of the Haunted,Trap
Fire Formation - Tensen,Trap
Elemental Absorber,Trap
Black Pendant,Spell
Pandemonium Watchbear,Monster
Granadora,Monster
Ultimate Insect LV7,Monster
Cracking Dragon,Monster
Paladin of the Cursed Dragon,Monster
Shattered Axe,Trap
Infernity Break,Trap
Evigishki Tetrogre,Monster
Murmur of the Forest,Spell
Aye-Iron,Monster
Motivating Captain,Monster
^Armades, Keeper of Boundaries^,Monster
Three Thousand Needles,Monster
Space Gift,Spell
Spear Shark,Monster
Destiny End Dragoon,Monster
Hieratic Seal of the Celestial Spheres,Monster
Mask Charge,Spell
The Creator,Monster
Maiden of Macabre,Monster
Mind Wipe,Spell
Xyz Reception,Spell
Heroic Advance,Trap
Triamid Pulse,Trap
Goe Goe the Gallant Ninja,Monster
Aurora Wing,Monster
Arcane Barrier,Spell
Spell Reclamation,Trap
Dark Lucius LV6,Monster
Gravity Blaster,Spell
Dice-nied,Trap
Labradorite Dragon,Monster
Vylon Material,Spell
Sasuke Samurai #2,Monster
Nimble Beaver,Monster
Butterflyoke,Trap
Spirit of the Pot of Greed,Monster
Galaxy Expedition,Spell
A Wild Monster Appears!,Spell
Mathematician,Monster
Spell Shattering Arrow,Spell
Oasis of Dragon Souls,Trap
Fabled Valkyrus,Monster
Prime Material Falcon,Monster
Speedroid Pachingo-Kart,Monster
Abyss Actor - Wild Hope,Monster
Evigishki Merrowgeist,Monster
World Carrotweight Champion,Monster
Generation Shift,Trap
Koalo-Koala,Monster
Drill Barnacle,Monster
^Ignis Heat, the True Dracowarrior^,Monster
Spider Egg,Trap
Energy-Absorbing Monolith,Trap
Consecrated Light,Monster
World Legacy Discovery,Spell
